,DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,LOCATION,LAT,LON
4270,200510575,06/13/2020 12:00:00 AM,06-12-2020 00:00,1600,5,Harbor,585,1,310,BURGLARY,0344 0321,58,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,700 W  20TH                         ST,33.7261,-118.2924
4271,200213422,08-06-2020 00:00,08-04-2020 00:00,1816,2,Rampart,216,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1822 1906,41,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,600 N  CORONADO                     ST,34.0751,-118.2717
4272,201301156,12-11-2020 00:00,12-10-2020 00:00,1945,13,Newton,1377,1,210,ROBBERY,0334 1402 0302 0400 0344 1822,30,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,AO,Adult Other,210,998,,SLAUSON                      AV,33.9892,-118.2412
4273,200508200,04-12-2020 00:00,04-12-2020 00:00,2230,5,Harbor,526,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0446 2000 1814 0913,32,F,H,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,400 W  ANAHEIM                      ST,33.7798,-118.2664
4274,200508554,04/21/2020 12:00:00 AM,04/21/2020 12:00:00 AM,1220,5,Harbor,529,2,647,THROWING OBJECT AT MOVING VEHICLE,0329 1300 1310 1817,51,F,W,122,"VEHICLE, PASSENGER/TRUCK",309,BOARD,IC,Invest Cont,647,745,,BROAD,33.7757,-118.2608
4275,200208375,03/30/2020 12:00:00 AM,03/30/2020 12:00:00 AM,1250,2,Rampart,201,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0202 1822 0601 1236 2028 0432 0421 2004,47,M,O,301,GAS STATION,511,VERBAL THREAT,IC,Invest Cont,930,,,4500    MELROSE                      AV,34.0873,-118.296
4276,200709225,05/13/2020 12:00:00 AM,05-12-2020 00:00,2250,7,Wilshire,721,1,330,BURGLARY FROM VEHICLE,1300 0344,34,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,330,,,300 S  HAMEL                        RD,34.0736,-118.3816
4277,200316961,09-06-2020 00:00,09-06-2020 00:00,250,3,Southwest,391,2,624,BATTERY - SIMPLE ASSAULT,0401 0913 0329 1307,59,F,B,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,BUCKINGHAM,34.0067,-118.3515
4278,200515025,10-09-2020 00:00,10-08-2020 00:00,1900,5,Harbor,514,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AO,Adult Other,510,,,WILMINGTON                   AV,33.7896,-118.275
4279,200507910,04-04-2020 00:00,04-04-2020 00:00,300,5,Harbor,585,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0449 1206 1402 1817 2002 1419 0913,55,F,W,501,SINGLE FAMILY DWELLING,102,HAND GUN,AO,Adult Other,230,998,,2300 S  CABRILLO                     AV,33.7229,-118.2946
4280,200912215,07-11-2020 00:00,07-11-2020 00:00,200,9,Van Nuys,984,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0417 1813 0913 1414,20,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,VENTURA                      BL,34.1509,-118.4487
4281,201309348,04-12-2020 00:00,04-12-2020 00:00,950,13,Newton,1309,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,39,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,1900    MATEO                        ST,34.0225,-118.2325
4282,201106726,03-01-2020 00:00,03-01-2020 00:00,930,11,Northeast,1146,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0554 0400 0421,45,M,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,930,,,2900 N  COOLIDGE                     AV,34.103,-118.2462
4283,200509440,05/14/2020 12:00:00 AM,05/14/2020 12:00:00 AM,1530,5,Harbor,531,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329 1202,72,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,1600 W  259TH                        PL,33.7875,-118.3043
4284,200612772,07/19/2020 12:00:00 AM,07/19/2020 12:00:00 AM,355,6,Hollywood,645,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 1814 0913,44,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,956,,,7000    FRANKLIN                     AV,34.1041,-118.3427
4285,200115433,07/27/2020 12:00:00 AM,07/25/2020 12:00:00 AM,1910,1,Central,127,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,0,M,W,725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,,IC,Invest Cont,740,,,500 N  ALAMEDA                      ST,34.0527,-118.2398
4286,200608252,03/21/2020 12:00:00 AM,03/21/2020 12:00:00 AM,2124,6,Hollywood,667,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0342 1402 0400 0416,34,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",303,BRASS KNUCKLES,AO,Adult Other,230,990,998,5900    LEXINGTON                    AV,34.0926,-118.3179
4287,200707635,03/20/2020 12:00:00 AM,03/20/2020 12:00:00 AM,1220,7,Wilshire,775,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 2000,46,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,4600    SATURN                       ST,34.0432,-118.3385
4288,200318365,10-04-2020 00:00,10-04-2020 00:00,2300,3,Southwest,312,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 0104,0,X,X,229,CHECK CASHING*,,,IC,Invest Cont,740,,,2600 S  LA BREA                      AV,34.0289,-118.3563
4289,200113187,06-10-2020 00:00,05/30/2020 12:00:00 AM,220,1,Central,162,1,310,BURGLARY,1609 0344 1822,0,M,W,403,DRUG STORE,,,IC,Invest Cont,310,,,600 W  7TH                          ST,34.0473,-118.2566
4290,200813356,08/26/2020 12:00:00 AM,08/26/2020 12:00:00 AM,1300,8,West LA,842,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,WESTGATE                     AV,34.0425,-118.4593
4291,201215497,06/26/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1140,12,77th Street,1265,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 0385,30,F,B,707,GARAGE/CARPORT,,,IC,Invest Cont,331,,,7900 S  VERMONT                      AV,33.9641,-118.2919
4292,200810037,05/29/2020 12:00:00 AM,05/19/2020 12:00:00 AM,2300,8,West LA,802,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,15300    BESTOR                       BL,34.0512,-118.5251
4293,200610685,05/27/2020 12:00:00 AM,05/26/2020 12:00:00 AM,2030,6,Hollywood,632,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 0448 0913 1414 1202 2000,71,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,8500    LOOKOUT MOUNTAIN             AV,34.1142,-118.3791
4294,200817951,12/27/2020 12:00:00 AM,12/27/2020 12:00:00 AM,1005,8,West LA,828,2,888,TRESPASSING,1501 2004 0358 1609,0,X,X,508,FRAT HOUSE/SORORITY/DORMITORY,,,IC,Invest Cont,888,,,600    HILGARD                      AV,0,0
4295,200117861,09/13/2020 12:00:00 AM,09-12-2020 00:00,2300,1,Central,158,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1218 2004 2000 1814 0913 0416 0417,31,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,5TH,34.0395,-118.2405
4296,201000541,02-04-2020 00:00,02-04-2020 00:00,2030,10,West Valley,1078,1,761,BRANDISH WEAPON,0913 1402 0421 0334 2000 1814,42,M,H,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,761,998,,HAYVENHURST                  AV,34.1589,-118.4923
4297,200414301,10/26/2020 12:00:00 AM,10/26/2020 12:00:00 AM,400,4,Hollenbeck,428,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,5200    TEMPLETON                    ST,34.0848,-118.17
4298,201219928,09-04-2020 00:00,09-04-2020 00:00,337,12,77th Street,1241,2,753,DISCHARGE FIREARMS/SHOTS FIRED,0906 1100 1402 1309,0,X,X,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,753,,,11TH                         AV,33.9829,-118.3294
4299,201219992,09-04-2020 00:00,09-04-2020 00:00,1700,12,77th Street,1267,2,903,CONTEMPT OF COURT,0913 1257 0552 2038 2004,3,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,903,,,900 W  84TH                         ST,33.9624,-118.2883
4300,201210642,04-10-2020 00:00,04-09-2020 00:00,2015,12,77th Street,1253,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,7700 S  HARVARD                      BL,33.97,-118.3068
4301,200615657,09/18/2020 12:00:00 AM,09/18/2020 12:00:00 AM,2130,6,Hollywood,626,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1813 1814 0400 0401,50,M,B,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,6300    QUEBEC                       DR,34.1133,-118.3256
4302,200310714,05-01-2020 00:00,05-01-2020 00:00,1730,3,Southwest,392,2,900,VIOLATION OF COURT ORDER,2000 1813 0602 2038,44,M,B,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,900,,,5100    7TH                          AV,33.9964,-118.3247
4303,201013253,09/20/2020 12:00:00 AM,09/20/2020 12:00:00 AM,1200,10,West Valley,1001,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1817 0416 1218 0408,70,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,230,,,19200    SATICOY                      ST,34.2143,-118.5534
4304,200112408,05/30/2020 12:00:00 AM,05/29/2020 12:00:00 AM,2020,1,Central,174,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1212,0,X,X,101,STREET,,,IC,Invest Cont,740,,,MAIN                         ST,34.0428,-118.2532
4305,201109777,05/26/2020 12:00:00 AM,05/26/2020 12:00:00 AM,610,11,Northeast,1134,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1606,55,F,H,301,GAS STATION,,,IC,Invest Cont,331,,,2100 N  SAN FERNANDO                 RD,34.1023,-118.2371
4306,200816174,11-07-2020 00:00,11-04-2020 00:00,2340,8,West LA,842,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0344 1606 1420,41,F,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,420,,,1300    ARMACOST                     AV,34.0439,-118.462
4307,200616947,10/20/2020 12:00:00 AM,10/19/2020 12:00:00 AM,1800,6,Hollywood,635,1,330,BURGLARY FROM VEHICLE,0344 1822 1300 1605,35,M,W,101,STREET,,,IC,Invest Cont,330,,,1900    WHITLEY                      AV,34.1052,-118.3333
4308,200206441,02/19/2020 12:00:00 AM,02/19/2020 12:00:00 AM,930,2,Rampart,251,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0329 1259 2024 1814 2000 0448 0913,17,F,H,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,600 S  LA FAYETTE PARK              PL,34.0629,-118.2823
4309,200212606,07/16/2020 12:00:00 AM,07/16/2020 12:00:00 AM,200,2,Rampart,256,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0411 0334 0432 2047 0340,46,M,H,108,PARKING LOT,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,1600    WILSHIRE                     BL,34.0554,-118.2702
4310,201214677,06/14/2020 12:00:00 AM,06/14/2020 12:00:00 AM,233,12,77th Street,1265,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1606,51,M,B,104,DRIVEWAY,,,IC,Invest Cont,420,,,1500 W  85TH                         ST,33.961,-118.3025
4311,201216957,07/22/2020 12:00:00 AM,07/22/2020 12:00:00 AM,700,12,77th Street,1218,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 0913,44,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,500 W  55TH                         ST,33.9923,-118.2871
4312,200505444,02-04-2020 00:00,01/30/2020 12:00:00 AM,530,5,Harbor,589,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1309 2000 1813 0429 0913,66,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,400 W  39TH                         ST,33.7087,-118.2863
4313,200909212,05-02-2020 00:00,05-01-2020 00:00,1600,9,Van Nuys,991,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,15400    VISTA HAVEN                  PL,34.1346,-118.4686
4314,200613693,08-07-2020 00:00,08-07-2020 00:00,630,6,Hollywood,646,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,0,X,X,102,SIDEWALK,,,IC,Invest Cont,341,,,6500 W  HOLLYWOOD                    BL,34.1016,-118.3317
4315,200916943,11-07-2020 00:00,11-06-2020 00:00,1815,9,Van Nuys,955,1,310,BURGLARY,0358 1414 1420 0345 0344 1601,34,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,5200    TYRONE                       AV,34.1649,-118.4443
4316,201112618,08/18/2020 12:00:00 AM,08/15/2020 12:00:00 AM,900,11,Northeast,1132,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,ROKEBY                       ST,34.1084,-118.2639
4317,201014189,10/18/2020 12:00:00 AM,10/18/2020 12:00:00 AM,1615,10,West Valley,1023,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1822,31,M,A,108,PARKING LOT,,,IC,Invest Cont,331,,,6500    WILBUR                       AV,34.1887,-118.5447
4318,201217361,07/28/2020 12:00:00 AM,07/27/2020 12:00:00 AM,1800,12,77th Street,1242,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1307,51,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,2800    HYDE PARK                    BL,33.9809,-118.3243
4319,200817737,12/18/2020 12:00:00 AM,12/17/2020 12:00:00 AM,1700,8,West LA,898,1,520,VEHICLE - ATTEMPT STOLEN,1606 0329 0344 1822,56,M,H,101,STREET,,,IC,Invest Cont,520,,,BEVERLYWOOD,34.0371,-118.3832
4320,200508328,04/16/2020 12:00:00 AM,04-07-2020 00:00,1330,5,Harbor,521,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0344 1606,36,F,B,108,PARKING LOT,,,IC,Invest Cont,420,,,WESTERN                      AV,33.7694,-118.2955
4321,201013807,10-07-2020 00:00,10-04-2020 00:00,2030,10,West Valley,1011,2,624,BATTERY - SIMPLE ASSAULT,0444 2004 1822 1420,22,M,H,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,19300    SHERMAN                      WY,34.2012,-118.5469
4322,200806535,02/25/2020 12:00:00 AM,02/25/2020 12:00:00 AM,655,8,West LA,832,1,310,BURGLARY,1202 1822 1420,67,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,11800    KIOWA                        AV,34.0498,-118.4642
4323,201010140,06/17/2020 12:00:00 AM,06/17/2020 12:00:00 AM,800,10,West Valley,1033,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1420 0385,0,M,W,108,PARKING LOT,,,IC,Invest Cont,331,,,6100    RESEDA                       BL,34.1847,-118.5441
4324,200910059,05/23/2020 12:00:00 AM,05/21/2020 12:00:00 AM,2100,9,Van Nuys,916,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300,26,M,O,101,STREET,,,IC,Invest Cont,420,,,14000    VANOWEN                      ST,34.1976,-118.4356
4325,200208368,03/30/2020 12:00:00 AM,03/30/2020 12:00:00 AM,1400,2,Rampart,265,1,220,ATTEMPTED ROBBERY,1822 0334 0416 0371 0906 0421 0342 0355 1206 0411,21,M,H,101,STREET,218,OTHER CUTTING INSTRUMENT,IC,Invest Cont,220,,,800 S  ALVARADO                     ST,34.0549,-118.2778
4326,200408675,05-08-2020 00:00,05-08-2020 00:00,1530,4,Hollenbeck,404,2,624,BATTERY - SIMPLE ASSAULT,2001 2002 0401 0444 0419,43,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,500    KENDALL                      AV,34.1014,-118.1871
4327,201211184,04/19/2020 12:00:00 AM,04/19/2020 12:00:00 AM,215,12,77th Street,1253,1,520,VEHICLE - ATTEMPT STOLEN,0342 1822,29,M,B,101,STREET,,,IC,Invest Cont,520,,,GRAMERCY                     PL,33.9682,-118.3134
4328,200612285,07-07-2020 00:00,02-04-2020 00:00,1200,6,Hollywood,663,2,354,THEFT OF IDENTITY,1822,40,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,1200 N  LAS PALMAS                   AV,34.0926,-118.3363
4329,200114917,07/16/2020 12:00:00 AM,07/16/2020 12:00:00 AM,530,1,Central,185,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0430 1402 1100 1822 0907 1414 1420 1407,34,M,B,103,ALLEY,106,UNKNOWN FIREARM,IC,Invest Cont,230,998,,1100 S  MAIN                         ST,34.0387,-118.2584
4330,200704250,01-04-2020 00:00,01-04-2020 00:00,1630,7,Wilshire,713,1,330,BURGLARY FROM VEHICLE,1300 1307 0344,36,F,W,101,STREET,,,IC,Invest Cont,330,,,ORANGE GROVE                 AV,34.0802,-118.3604
4331,200608527,03/30/2020 12:00:00 AM,03/30/2020 12:00:00 AM,200,6,Hollywood,648,2,354,THEFT OF IDENTITY,0930 1822,25,F,H,101,STREET,,,IC,Invest Cont,354,,,CARLTON                      WY,34.1005,-118.3148
4332,201209370,03/17/2020 12:00:00 AM,03/17/2020 12:00:00 AM,2045,12,77th Street,1241,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 0400 0416 0448 1813 2000,40,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,6500    BRYNHURST                    AV,33.9806,-118.3338
4333,200210008,05-09-2020 00:00,05-07-2020 00:00,2045,2,Rampart,256,1,352,PICKPOCKET,0344 1822,16,F,H,403,DRUG STORE,,,IC,Invest Cont,352,,,1700 W  6TH                          ST,34.0565,-118.2724
4334,200415445,12-01-2020 00:00,12-01-2020 00:00,1030,4,Hollenbeck,412,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0400 0444,30,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,300 W  AVENUE 26,34.0798,-118.2185
4335,200806065,02/16/2020 12:00:00 AM,02/15/2020 12:00:00 AM,2245,8,West LA,884,1,210,ROBBERY,0377 1822 0400 0342 0448 0906,22,F,H,123,PARKING UNDERGROUND/BUILDING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,PICO                         BL,34.0397,-118.4295
4336,200911277,06/19/2020 12:00:00 AM,02/29/2020 12:00:00 AM,1200,9,Van Nuys,955,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,5400    VAN NUYS                     BL,34.1685,-118.4487
4337,200322268,12/25/2020 12:00:00 AM,12/25/2020 12:00:00 AM,345,3,Southwest,337,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0913 0416,27,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,2900    BRIGHTON                     AV,34.0273,-118.3015
4338,200211067,06-08-2020 00:00,06-07-2020 00:00,1400,2,Rampart,204,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,19,X,X,403,DRUG STORE,,,IC,Invest Cont,740,,,3700 W  SUNSET                       BL,34.0905,-118.2777
4339,200304629,01-11-2020 00:00,01-11-2020 00:00,835,3,Southwest,356,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0371 1310 0302 0216 0209 1822 0334 0906,33,F,B,101,STREET,102,HAND GUN,IC,Invest Cont,230,,,37TH                         ST,34.021,-118.3029
4340,201015991,12-12-2020 00:00,12-11-2020 00:00,1930,10,West Valley,1028,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 1606 0329 1414,43,M,H,108,PARKING LOT,,,IC,Invest Cont,331,,,16500    VANOWEN                      ST,34.1939,-118.493
4341,200912059,07-07-2020 00:00,07-06-2020 00:00,1930,9,Van Nuys,923,1,310,BURGLARY,1608 0344 0358,36,M,O,719,MEDICAL/DENTAL OFFICES,,,IC,Invest Cont,310,,,14500    HAMLIN                       ST,34.1887,-118.4487
4342,200108228,03-02-2020 00:00,03-02-2020 00:00,110,1,Central,128,1,310,BURGLARY,1822 0329 1414 1609 1607 0345,0,X,X,210,RESTAURANT/FAST FOOD,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,310,,,200 E  1ST                          ST,34.0515,-118.2424
4343,200104880,01-12-2020 00:00,01-12-2020 00:00,1800,1,Central,162,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2032 0344 1822,20,F,X,102,SIDEWALK,,,IC,Invest Cont,440,,,800 S  OLIVE                        ST,34.0452,-118.2569
4344,200604993,01/22/2020 12:00:00 AM,01/21/2020 12:00:00 AM,2300,6,Hollywood,628,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0400 0329 2000 1813,38,M,W,101,STREET,310,CONCRETE BLOCK/BRICK,IC,Invest Cont,740,,,2000    VISTA DEL MAR                AV,34.1069,-118.324
4345,201007441,03/21/2020 12:00:00 AM,03/21/2020 12:00:00 AM,1635,10,West Valley,1018,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0601 0329 0913,42,M,O,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,745,,,7400    DENSMORE                     AV,34.2049,-118.4771
4346,201306976,02/22/2020 12:00:00 AM,02/22/2020 12:00:00 AM,1830,13,Newton,1309,1,330,BURGLARY FROM VEHICLE,344,24,M,W,101,STREET,,,IC,Invest Cont,330,,,VIOLET                       ST,34.0241,-118.232
4347,200414868,11/14/2020 12:00:00 AM,11/14/2020 12:00:00 AM,713,4,Hollenbeck,479,1,310,BURGLARY,325,0,M,X,210,RESTAURANT/FAST FOOD,310,CONCRETE BLOCK/BRICK,IC,Invest Cont,310,,,3700    WHITTIER                     BL,34.0244,-118.1934
4348,201105085,01/26/2020 12:00:00 AM,01/22/2020 12:00:00 AM,2200,11,Northeast,1145,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,2600    WAVERLY                      DR,34.1061,-118.2584
4349,200113652,06/19/2020 12:00:00 AM,06/16/2020 12:00:00 AM,1300,1,Central,182,2,666,"BUNCO, ATTEMPT",0800 0913,44,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,666,,,1200 S  FIGUEROA                     ST,34.0423,-118.2666
4350,200715675,11-05-2020 00:00,11-05-2020 00:00,1855,7,Wilshire,705,1,310,BURGLARY,344,32,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,310,,,800 N  DETROIT                      ST,34.0853,-118.3452
4351,200512848,08-11-2020 00:00,08-11-2020 00:00,1240,5,Harbor,507,1,251,SHOTS FIRED AT INHABITED DWELLING,1407 1100 1822,28,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",106,UNKNOWN FIREARM,IC,Invest Cont,251,998,,1300 W  SEPULVEDA                    BL,33.8158,-118.3053
4352,200615064,09-07-2020 00:00,09-06-2020 00:00,315,6,Hollywood,642,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1300 1822,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,7800 W  SUNSET                       BL,34.0981,-118.3599
4353,200809780,05/22/2020 12:00:00 AM,05/22/2020 12:00:00 AM,1410,8,West LA,809,2,624,BATTERY - SIMPLE ASSAULT,0444 0448,42,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,9400    READCREST                    DR,34.0976,-118.4029
4354,200811507,07-06-2020 00:00,07-06-2020 00:00,745,8,West LA,816,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0346,23,F,B,707,GARAGE/CARPORT,,,IC,Invest Cont,331,,,600    KELTON                       AV,34.0642,-118.4527
4355,200815311,10/16/2020 12:00:00 AM,10/15/2020 12:00:00 AM,2330,8,West LA,895,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1602 0344 0385 1822,41,M,W,101,STREET,,,AO,Adult Other,331,,,3300    MANNING                      AV,34.0317,-118.407
4356,200704200,01-05-2020 00:00,01-05-2020 00:00,1844,7,Wilshire,736,2,901,VIOLATION OF RESTRAINING ORDER,2038,58,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,901,,,300 S  CLOVERDALE                   AV,34.069,-118.3462
4357,200918107,12-05-2020 00:00,12-04-2020 00:00,1430,9,Van Nuys,969,1,510,VEHICLE - STOLEN,,0,,,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,510,,,12600    RIVERSIDE                    DR,34.1576,-118.4062
4358,200305532,01/27/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1200,3,Southwest,397,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,1000 W  42ND                         ST,34.0073,-118.2915
